买入日期,卖出日期,持仓股票,选股结果,选股日期,持仓涨跌,同期指数涨跌,资金曲线,ma_5,signal,pos
2007-01-08,2007-01-12,长春一东(sh600148) 鑫新股份(sh600373) 新疆城建(sh600545) 高淳陶瓷(sh600562) 白猫股份(sh600633) 同达创业(sh600647) 兆维科技(sh600658) 马龙产业(sh600792) 中西药业(sh600842) 宝利来(sz000008) 特力Ａ(sz000025) 海德股份(sz000567) 汇源通信(sz000586) 浙江震元(sz000705) 锦龙股份(sz000712) 数源科技(sz000909) 金马股份(sz000980) 豫能控股(sz001896) 江苏琼花(sz002002) 飞亚股份(sz002042),南纺股份(sh600250) 科大创新(sh600551) 同达创业(sh600647) 兆维科技(sh600658) 马龙产业(sh600792) 三普药业(sh600869) 洛阳玻璃(sh600876) 领先科技(sz000669) 浙江震元(sz000705) 中汇医药(sz000809) S蓝石化(sz000838) 金马股份(sz000980) 捷利股份(sz000996) 豫能控股(sz001896) 飞亚股份(sz002042) 东方海洋(sz002086) 新海宜(sz002089),2007-01-05,0.044316893185444066,0.048661765273435575,1.044316893185444,1.044316893185444,,1.0
2007-01-15,2007-01-19,南纺股份(sh600250) 科大创新(sh600551) 同达创业(sh600647) 兆维科技(sh600658) 马龙产业(sh600792) 三普药业(sh600869) 洛阳玻璃(sh600876) 领先科技(sz000669) 浙江震元(sz000705) 中汇医药(sz000809) S蓝石化(sz000838) 金马股份(sz000980) 捷利股份(sz000996) 豫能控股(sz001896) 飞亚股份(sz002042) 东方海洋(sz002086) 新海宜(sz002089),鑫新股份(sh600373) 江山股份(sh600389) 永生数据(sh600613) 同达创业(sh600647) 兆维科技(sh600658) 耀皮玻璃(sh600819) 五洲明珠(sh600873) 宁波热电(sh600982) 领先科技(sz000669) 阳光发展(sz000671) 四川湖山(sz000801) 中汇医药(sz000809) 四川圣达(sz000835) S蓝石化(sz000838) 金马股份(sz000980) S圣雪绒(sz000982) 飞亚股份(sz002042) 威尔泰(sz002058) 南岭民爆(sz002096),2007-01-12,0.1200771765898847,0.10228407130534788,1.1697155171842724,1.1070162051848582,1.0,1.0
2007-01-22,2007-01-26,鑫新股份(sh600373) 江山股份(sh600389) 永生数据(sh600613) 同达创业(sh600647) 兆维科技(sh600658) 耀皮玻璃(sh600819) 五洲明珠(sh600873) 宁波热电(sh600982) 领先科技(sz000669) 阳光发展(sz000671) 四川湖山(sz000801) 中汇医药(sz000809) 四川圣达(sz000835) S蓝石化(sz000838) 金马股份(sz000980) S圣雪绒(sz000982) 飞亚股份(sz002042) 威尔泰(sz002058) 南岭民爆(sz002096),长征电器(sh600112) 浙江东日(sh600113) S宝光(sh600379) 江山股份(sh600389) 同达创业(sh600647) 五洲明珠(sh600873) 宁波热电(sh600982) 领先科技(sz000669) 四川湖山(sz000801) 中汇医药(sz000809) S蓝石化(sz000838) S宣工(sz000923) S兰光(sz000981) S圣雪绒(sz000982) 盾安环境(sz002011) 美欣达(sz002034) 飞亚股份(sz002042),2007-01-19,0.015911958140321758,0.04875860255666531,1.1883279815297934,1.13412013063317,,1.0
2007-01-29,2007-02-02,长征电器(sh600112) 浙江东日(sh600113) S宝光(sh600379) 江山股份(sh600389) 同达创业(sh600647) 五洲明珠(sh600873) 宁波热电(sh600982) 领先科技(sz000669) 四川湖山(sz000801) 中汇医药(sz000809) S蓝石化(sz000838) S宣工(sz000923) S兰光(sz000981) S圣雪绒(sz000982) 盾安环境(sz002011) 美欣达(sz002034) 飞亚股份(sz002042),浙江东日(sh600113) 大橡塑(sh600346) 江山股份(sh600389) 同达创业(sh600647) 金山开发(sh600679) S百大(sh600865) S商社(sh600898) 宁波热电(sh600982) 领先科技(sz000669) 锦龙股份(sz000712) 中兴商业(sz000715) 四川湖山(sz000801) 中汇医药(sz000809) S蓝石化(sz000838) 盾安环境(sz002011) 美欣达(sz002034) 飞亚股份(sz002042),2007-01-26,0.006109898120981727,-0.08552600162360935,1.1955885444312522,1.1494872340826905,,1.0
2007-02-05,2007-02-09,浙江东日(sh600113) 大橡塑(sh600346) 江山股份(sh600389) 同达创业(sh600647) 金山开发(sh600679) S百大(sh600865) S商社(sh600898) 宁波热电(sh600982) 领先科技(sz000669) 锦龙股份(sz000712) 中兴商业(sz000715) 四川湖山(sz000801) 中汇医药(sz000809) S蓝石化(sz000838) 盾安环境(sz002011) 美欣达(sz002034) 飞亚股份(sz002042),浙江东日(sh600113) 大橡塑(sh600346) 联华合纤(sh600617) 同达创业(sh600647) 四川金顶(sh600678) S百大(sh600865) S商社(sh600898) 宁波热电(sh600982) 马应龙(sh600993) 世纪光华(sz000703) 四川湖山(sz000801) 中汇医药(sz000809) S蓝石化(sz000838) 盾安环境(sz002011) 飞亚股份(sz002042) 三花股份(sz002050) 得润电子(sz002055) 威尔泰(sz002058),2007-02-02,0.06918249084391181,0.043189730200174026,1.2783023379594531,1.175250254858043,,1.0
2007-02-12,2007-02-16,浙江东日(sh600113) 大橡塑(sh600346) 联华合纤(sh600617) 同达创业(sh600647) 四川金顶(sh600678) S百大(sh600865) S商社(sh600898) 宁波热电(sh600982) 马应龙(sh600993) 世纪光华(sz000703) 四川湖山(sz000801) 中汇医药(sz000809) S蓝石化(sz000838) 盾安环境(sz002011) 飞亚股份(sz002042) 三花股份(sz002050) 得润电子(sz002055) 威尔泰(sz002058),浙江东日(sh600113) 大橡塑(sh600346) 鑫新股份(sh600373) 联环药业(sh600513) 大连圣亚(sh600593) 同达创业(sh600647) S百大(sh600865) 英特集团(sz000411) 世纪光华(sz000703) 中汇医药(sz000809) S蓝石化(sz000838) S宣工(sz000923) 盾安环境(sz002011) 美欣达(sz002034) 飞亚股份(sz002042) 威尔泰(sz002058) 瑞泰科技(sz002066),2007-02-09,0.1221163217654886,0.1165877568046716,1.434403917575286,1.2532676597360115,,1.0
2007-02-26,2007-03-02,浙江东日(sh600113) 大橡塑(sh600346) 鑫新股份(sh600373) 联环药业(sh600513) 大连圣亚(sh600593) 同达创业(sh600647) S百大(sh600865) 英特集团(sz000411) 世纪光华(sz000703) 中汇医药(sz000809) S蓝石化(sz000838) S宣工(sz000923) 盾安环境(sz002011) 美欣达(sz002034) 飞亚股份(sz002042) 威尔泰(sz002058) 瑞泰科技(sz002066),交大博通(sh600455) 中科合臣(sh600490) 联环药业(sh600513) 大连圣亚(sh600593) S前锋(sh600733) 宝信软件(sh600845) S宝龙(sh600988) 马应龙(sh600993) S茂实华(sz000637) 浙江震元(sz000705) 中汇医药(sz000809) 鑫茂科技(sz000836) S蓝石化(sz000838) 盾安环境(sz002011) 久联发展(sz002037) 威尔泰(sz002058) 瑞泰科技(sz002066),2007-02-16,0.04883502433845988,-0.06276664898346496,1.5044530678012573,1.3202151698594087,,1.0
2007-03-05,2007-03-09,交大博通(sh600455) 中科合臣(sh600490) 联环药业(sh600513) 大连圣亚(sh600593) S前锋(sh600733) 宝信软件(sh600845) S宝龙(sh600988) 马应龙(sh600993) S茂实华(sz000637) 浙江震元(sz000705) 中汇医药(sz000809) 鑫茂科技(sz000836) S蓝石化(sz000838) 盾安环境(sz002011) 久联发展(sz002037) 威尔泰(sz002058) 瑞泰科技(sz002066),中江地产(sh600053) 中科合臣(sh600490) 大连圣亚(sh600593) S前锋(sh600733) 宝信软件(sh600845) 雷鸣科化(sh600985) 宝利来(sz000008) 渝开发(sz000514) S茂实华(sz000637) 领先科技(sz000669) 中兴商业(sz000715) S蓝石化(sz000838) 捷利股份(sz000996) 威尔泰(sz002058) 瑞泰科技(sz002066) 众和股份(sz002070) 沧州明珠(sz002108),2007-03-02,0.10430824188960597,0.04092110350655487,1.6613799223090306,1.4148255580152562,,1.0
2007-03-12,2007-03-16,中江地产(sh600053) 中科合臣(sh600490) 大连圣亚(sh600593) S前锋(sh600733) 宝信软件(sh600845) 雷鸣科化(sh600985) 宝利来(sz000008) 渝开发(sz000514) S茂实华(sz000637) 领先科技(sz000669) 中兴商业(sz000715) S蓝石化(sz000838) 捷利股份(sz000996) 威尔泰(sz002058) 瑞泰科技(sz002066) 众和股份(sz002070) 沧州明珠(sz002108),亿利科技(sh600277) 大连圣亚(sh600593) 永生数据(sh600613) 上柴股份(sh600841) 五洲明珠(sh600873) 马应龙(sh600993) 宝利来(sz000008) 领先科技(sz000669) 世纪光华(sz000703) 中兴商业(sz000715) S蓝石化(sz000838) 黔源电力(sz002039) 兔宝宝(sz002043) 中钢天源(sz002057) 威尔泰(sz002058) 众和股份(sz002070) 青岛软控(sz002073) 兴化股份(sz002109) 天润发展(sz002113) 三维通信(sz002115),2007-03-09,0.054863749081509816,-0.002741834808282273,1.7525294534956515,1.526213739828136,,1.0
2007-03-19,2007-03-23,亿利科技(sh600277) 大连圣亚(sh600593) 永生数据(sh600613) 上柴股份(sh600841) 五洲明珠(sh600873) 马应龙(sh600993) 宝利来(sz000008) 领先科技(sz000669) 世纪光华(sz000703) 中兴商业(sz000715) S蓝石化(sz000838) 黔源电力(sz002039) 兔宝宝(sz002043) 中钢天源(sz002057) 威尔泰(sz002058) 众和股份(sz002070) 青岛软控(sz002073) 兴化股份(sz002109) 天润发展(sz002113) 三维通信(sz002115),江山股份(sh600389) 大连圣亚(sh600593) 永生数据(sh600613) 同达创业(sh600647) 华新水泥(sh600801) 五洲明珠(sh600873) 马应龙(sh600993) 宝利来(sz000008) 深中冠Ａ(sz000018) 英特集团(sz000411) 中兴商业(sz000715) S蓝石化(sz000838) 思源电气(sz002028) 七匹狼(sz002029) 兔宝宝(sz002043) 得润电子(sz002055) 中钢天源(sz002057) 威尔泰(sz002058) 青岛软控(sz002073),2007-03-16,0.10726932861119344,0.04302231369733067,1.9405221113434719,1.6586576945049398,,1.0
2007-03-26,2007-03-30,江山股份(sh600389) 大连圣亚(sh600593) 永生数据(sh600613) 同达创业(sh600647) 华新水泥(sh600801) 五洲明珠(sh600873) 马应龙(sh600993) 宝利来(sz000008) 深中冠Ａ(sz000018) 英特集团(sz000411) 中兴商业(sz000715) S蓝石化(sz000838) 思源电气(sz002028) 七匹狼(sz002029) 兔宝宝(sz002043) 得润电子(sz002055) 中钢天源(sz002057) 威尔泰(sz002058) 青岛软控(sz002073),辽宁时代(sh600241) 大橡塑(sh600346) 大连圣亚(sh600593) 同达创业(sh600647) 上海永久(sh600818) 南方控股(sz000716) 华润锦华(sz000810) S蓝石化(sz000838) 豫能控股(sz001896) 天奇股份(sz002009) 威尔科技(sz002016) 思源电气(sz002028) 七匹狼(sz002029) 得润电子(sz002055) 中钢天源(sz002057) 威尔泰(sz002058) 威海广泰(sz002111),2007-03-23,-0.0016425900034192642,0.024117631899627456,1.937334629121965,1.7592438368142755,,1.0
2007-04-02,2007-04-06,辽宁时代(sh600241) 大橡塑(sh600346) 大连圣亚(sh600593) 同达创业(sh600647) 上海永久(sh600818) 南方控股(sz000716) 华润锦华(sz000810) S蓝石化(sz000838) 豫能控股(sz001896) 天奇股份(sz002009) 威尔科技(sz002016) 思源电气(sz002028) 七匹狼(sz002029) 得润电子(sz002055) 中钢天源(sz002057) 威尔泰(sz002058) 威海广泰(sz002111),大橡塑(sh600346) 千金药业(sh600479) 联环药业(sh600513) 同达创业(sh600647) 上海永久(sh600818) S蓝石化(sz000838) 豫能控股(sz001896) 天奇股份(sz002009) 盾安环境(sz002011) 七匹狼(sz002029) 得润电子(sz002055) 中钢天源(sz002057) 威尔泰(sz002058) 瑞泰科技(sz002066) 威海广泰(sz002111) 三变科技(sz002112) 科陆电子(sz002121),2007-03-30,0.05561394956579102,0.06838427194098727,2.0450774594780143,1.8673687151496268,,1.0
2007-04-09,2007-04-13,大橡塑(sh600346) 千金药业(sh600479) 联环药业(sh600513) 同达创业(sh600647) 上海永久(sh600818) S蓝石化(sz000838) 豫能控股(sz001896) 天奇股份(sz002009) 盾安环境(sz002011) 七匹狼(sz002029) 得润电子(sz002055) 中钢天源(sz002057) 威尔泰(sz002058) 瑞泰科技(sz002066) 威海广泰(sz002111) 三变科技(sz002112) 科陆电子(sz002121),恒顺醋业(sh600305) 联环药业(sh600513) 同达创业(sh600647) 上工申贝(sh600843) 深纺织Ａ(sz000045) 绿景地产(sz000502) 中兴商业(sz000715) S蓝石化(sz000838) S南建材(sz000906) 天奇股份(sz002009) 盾安环境(sz002011) 永新股份(sz002014) 得润电子(sz002055) 威尔泰(sz002058) 鲁阳股份(sz002088) 江苏国泰(sz002091) 天润发展(sz002113),2007-04-06,0.0753256489836942,0.06635913068933119,2.19912424633512,1.9749175799548446,,1.0
2007-04-16,2007-04-20,恒顺醋业(sh600305) 联环药业(sh600513) 同达创业(sh600647) 上工申贝(sh600843) 深纺织Ａ(sz000045) 绿景地产(sz000502) 中兴商业(sz000715) S蓝石化(sz000838) S南建材(sz000906) 天奇股份(sz002009) 盾安环境(sz002011) 永新股份(sz002014) 得润电子(sz002055) 威尔泰(sz002058) 鲁阳股份(sz002088) 江苏国泰(sz002091) 天润发展(sz002113),白猫股份(sh600633) 同达创业(sh600647) 中兴商业(sz000715) 华润锦华(sz000810) S蓝石化(sz000838) 精工科技(sz002006) 七匹狼(sz002029) 得润电子(sz002055) 中钢天源(sz002057) 冠福家用(sz002102) 沃华医药(sz002107) 天润发展(sz002113) 三维通信(sz002115) 东港股份(sz002117) 紫鑫药业(sz002118) 新海股份(sz002120) 科陆电子(sz002121),2007-04-13,0.08403737394537059,0.03787986356307371,2.383932872976716,2.1011982638510576,,1.0
2007-04-23,2007-04-27,白猫股份(sh600633) 同达创业(sh600647) 中兴商业(sz000715) 华润锦华(sz000810) S蓝石化(sz000838) 精工科技(sz002006) 七匹狼(sz002029) 得润电子(sz002055) 中钢天源(sz002057) 冠福家用(sz002102) 沃华医药(sz002107) 天润发展(sz002113) 三维通信(sz002115) 东港股份(sz002117) 紫鑫药业(sz002118) 新海股份(sz002120) 科陆电子(sz002121),永生数据(sh600613) 同达创业(sh600647) 领先科技(sz000669) 中兴商业(sz000715) 精工科技(sz002006) 七匹狼(sz002029) 远光软件(sz002063) 黑猫股份(sz002068) 东源电器(sz002074) 鲁阳股份(sz002088) 新海宜(sz002089) 广东鸿图(sz002101) 三维通信(sz002115) 东港股份(sz002117) 紫鑫药业(sz002118) 新海股份(sz002120),2007-04-20,0.061240670438851286,0.05510020430002927,2.529926520399027,2.219079145662169,,1.0
2007-04-30,2007-04-30,永生数据(sh600613) 同达创业(sh600647) 领先科技(sz000669) 中兴商业(sz000715) 精工科技(sz002006) 七匹狼(sz002029) 远光软件(sz002063) 黑猫股份(sz002068) 东源电器(sz002074) 鲁阳股份(sz002088) 新海宜(sz002089) 广东鸿图(sz002101) 三维通信(sz002115) 东港股份(sz002117) 紫鑫药业(sz002118) 新海股份(sz002120),S鲁润(sh600157) 联环药业(sh600513) 永生数据(sh600613) 同达创业(sh600647) 领先科技(sz000669) 中兴商业(sz000715) 精工科技(sz002006) 七匹狼(sz002029) 远光软件(sz002063) 新海宜(sz002089) 广东鸿图(sz002101) 三维通信(sz002115) 东港股份(sz002117) 紫鑫药业(sz002118) 新海股份(sz002120),2007-04-27,0.012707405550026696,0.025411177575694662,2.5620753227055055,2.344027284378877,,1.0
2007-05-08,2007-05-11,S鲁润(sh600157) 联环药业(sh600513) 永生数据(sh600613) 同达创业(sh600647) 领先科技(sz000669) 中兴商业(sz000715) 精工科技(sz002006) 七匹狼(sz002029) 远光软件(sz002063) 新海宜(sz002089) 广东鸿图(sz002101) 三维通信(sz002115) 东港股份(sz002117) 紫鑫药业(sz002118) 新海股份(sz002120),S鲁润(sh600157) 永生数据(sh600613) 马龙产业(sh600792) 宝信软件(sh600845) 深中冠Ａ(sz000018) 中兴商业(sz000715) 精工科技(sz002006) 京新药业(sz002020) 威尔泰(sz002058) 远光软件(sz002063) 黑猫股份(sz002068) 众和股份(sz002070) 新海宜(sz002089) 南岭民爆(sz002096) 广东鸿图(sz002101) 三维通信(sz002115) 东港股份(sz002117),2007-04-30,0.018523407695173244,0.04043600068564146,2.6095336884537224,2.456918530174019,,1.0
2007-05-14,2007-05-18,S鲁润(sh600157) 永生数据(sh600613) 马龙产业(sh600792) 宝信软件(sh600845) 深中冠Ａ(sz000018) 中兴商业(sz000715) 精工科技(sz002006) 京新药业(sz002020) 威尔泰(sz002058) 远光软件(sz002063) 黑猫股份(sz002068) 众和股份(sz002070) 新海宜(sz002089) 南岭民爆(sz002096) 广东鸿图(sz002101) 三维通信(sz002115) 东港股份(sz002117),S鲁润(sh600157) 辽宁时代(sh600241) 科大创新(sh600551) 马龙产业(sh600792) S吉生化(sh600893) 美欣达(sz002034) 威尔泰(sz002058) 远光软件(sz002063) 瑞泰科技(sz002066) 众和股份(sz002070) 东源电器(sz002074) 金螳螂(sz002081) 东方海洋(sz002086) 新海宜(sz002089) 南岭民爆(sz002096) 广东鸿图(sz002101) 沧州明珠(sz002108) 东港股份(sz002117),2007-05-11,0.06020960219002314,0.01999130343190325,2.7666526737369845,2.5704242156543917,,1.0
2007-05-21,2007-05-25,S鲁润(sh600157) 辽宁时代(sh600241) 科大创新(sh600551) 马龙产业(sh600792) S吉生化(sh600893) 美欣达(sz002034) 威尔泰(sz002058) 远光软件(sz002063) 瑞泰科技(sz002066) 众和股份(sz002070) 东源电器(sz002074) 金螳螂(sz002081) 东方海洋(sz002086) 新海宜(sz002089) 南岭民爆(sz002096) 广东鸿图(sz002101) 沧州明珠(sz002108) 东港股份(sz002117),S鲁润(sh600157) 辽宁时代(sh600241) 东百集团(sh600693) 上柴股份(sh600841) S吉生化(sh600893) 深中冠Ａ(sz000018) 美欣达(sz002034) 威尔泰(sz002058) 远光软件(sz002063) 瑞泰科技(sz002066) 东源电器(sz002074) 新海宜(sz002089) 南岭民爆(sz002096) 广东鸿图(sz002101) 冠福家用(sz002102),2007-05-18,0.09362808874986417,0.05523972430447222,3.02568907581368,2.6987754562217843,,1.0
2007-05-28,2007-06-01,S鲁润(sh600157) 辽宁时代(sh600241) 东百集团(sh600693) 上柴股份(sh600841) S吉生化(sh600893) 深中冠Ａ(sz000018) 美欣达(sz002034) 威尔泰(sz002058) 远光软件(sz002063) 瑞泰科技(sz002066) 东源电器(sz002074) 新海宜(sz002089) 南岭民爆(sz002096) 广东鸿图(sz002101) 冠福家用(sz002102),S鲁润(sh600157) 辽宁时代(sh600241) 永生数据(sh600613) 宝信软件(sh600845) 深中冠Ａ(sz000018) 中兴商业(sz000715) 美欣达(sz002034) 威尔泰(sz002058) 远光软件(sz002063) 瑞泰科技(sz002066) 新海宜(sz002089) 广东鸿图(sz002101) 冠福家用(sz002102) 科陆电子(sz002121),2007-05-25,-0.12709730028951138,-0.04549275453233803,2.6411321627622946,2.721016584694438,0.0,1.0
2007-06-04,2007-06-08,S鲁润(sh600157) 辽宁时代(sh600241) 永生数据(sh600613) 宝信软件(sh600845) 深中冠Ａ(sz000018) 中兴商业(sz000715) 美欣达(sz002034) 威尔泰(sz002058) 远光软件(sz002063) 瑞泰科技(sz002066) 新海宜(sz002089) 广东鸿图(sz002101) 冠福家用(sz002102) 科陆电子(sz002121),交大博通(sh600455) 永生数据(sh600613) 白猫股份(sh600633) 宝信软件(sh600845) 深中冠Ａ(sz000018) 领先科技(sz000669) 美欣达(sz002034) 威尔泰(sz002058) 远光软件(sz002063) 瑞泰科技(sz002066) 东源电器(sz002074) 新海宜(sz002089) 广东鸿图(sz002101) 冠福家用(sz002102) 天润发展(sz002113) 天邦股份(sz002124),2007-06-01,0.03837214767834651,0.008917046754032043,2.74247807614984,2.757097135383305,,0.0
2007-06-11,2007-06-15,交大博通(sh600455) 永生数据(sh600613) 白猫股份(sh600633) 宝信软件(sh600845) 深中冠Ａ(sz000018) 领先科技(sz000669) 美欣达(sz002034) 威尔泰(sz002058) 远光软件(sz002063) 瑞泰科技(sz002066) 东源电器(sz002074) 新海宜(sz002089) 广东鸿图(sz002101) 冠福家用(sz002102) 天润发展(sz002113) 天邦股份(sz002124),亚宝药业(sh600351) 交大博通(sh600455) 联环药业(sh600513) 永生数据(sh600613) 联华合纤(sh600617) 深中冠Ａ(sz000018) 领先科技(sz000669) 江苏三友(sz002044) 威尔泰(sz002058) 瑞泰科技(sz002066) 黑猫股份(sz002068) 东源电器(sz002074) 新海宜(sz002089) 广东鸿图(sz002101) 冠福家用(sz002102) 天润发展(sz002113) 康强电子(sz002119),2007-06-08,0.059196267942498215,0.06813935855044617,2.904822543172033,2.816154906326967,1.0,0.0
2007-06-18,2007-06-22,亚宝药业(sh600351) 交大博通(sh600455) 联环药业(sh600513) 永生数据(sh600613) 联华合纤(sh600617) 深中冠Ａ(sz000018) 领先科技(sz000669) 江苏三友(sz002044) 威尔泰(sz002058) 瑞泰科技(sz002066) 黑猫股份(sz002068) 东源电器(sz002074) 新海宜(sz002089) 广东鸿图(sz002101) 冠福家用(sz002102) 天润发展(sz002113) 康强电子(sz002119),哈飞股份(sh600038) 联环药业(sh600513) 永生数据(sh600613) 联华合纤(sh600617) 上海永久(sh600818) 深中冠Ａ(sz000018) S飞亚达A(sz000026) 美欣达(sz002034) 兔宝宝(sz002043) 威尔泰(sz002058) 瑞泰科技(sz002066) 黑猫股份(sz002068) 东源电器(sz002074) 东方海洋(sz002086) 新海宜(sz002089) 江苏国泰(sz002091) 广东鸿图(sz002101) 冠福家用(sz002102),2007-06-15,-0.0613583350621818,-0.011696890749332887,2.7265874682719042,2.8081418652339507,0.0,1.0
2007-06-25,2007-06-29,哈飞股份(sh600038) 联环药业(sh600513) 永生数据(sh600613) 联华合纤(sh600617) 上海永久(sh600818) 深中冠Ａ(sz000018) S飞亚达A(sz000026) 美欣达(sz002034) 兔宝宝(sz002043) 威尔泰(sz002058) 瑞泰科技(sz002066) 黑猫股份(sz002068) 东源电器(sz002074) 东方海洋(sz002086) 新海宜(sz002089) 江苏国泰(sz002091) 广东鸿图(sz002101) 冠福家用(sz002102),千金药业(sh600479) 联环药业(sh600513) 高淳陶瓷(sh600562) 新华医疗(sh600587) 联华合纤(sh600617) 上海普天(sh600680) 深中冠Ａ(sz000018) S飞亚达A(sz000026) 美欣达(sz002034) 久联发展(sz002037) 得润电子(sz002055) 威尔泰(sz002058) 瑞泰科技(sz002066) 众和股份(sz002070) 东源电器(sz002074) 金螳螂(sz002081) 东方海洋(sz002086) 新海宜(sz002089) 广东鸿图(sz002101) 天润发展(sz002113),2007-06-22,-0.10040021948708644,-0.07092557442680725,2.452837488006666,2.6935715476725477,,0.0
2007-07-02,2007-07-06,千金药业(sh600479) 联环药业(sh600513) 高淳陶瓷(sh600562) 新华医疗(sh600587) 联华合纤(sh600617) 上海普天(sh600680) 深中冠Ａ(sz000018) S飞亚达A(sz000026) 美欣达(sz002034) 久联发展(sz002037) 得润电子(sz002055) 威尔泰(sz002058) 瑞泰科技(sz002066) 众和股份(sz002070) 东源电器(sz002074) 金螳螂(sz002081) 东方海洋(sz002086) 新海宜(sz002089) 广东鸿图(sz002101) 天润发展(sz002113),永生数据(sh600613) 联华合纤(sh600617) 上海普天(sh600680) 上海永久(sh600818) 深中冠Ａ(sz000018) 美欣达(sz002034) 久联发展(sz002037) 得润电子(sz002055) 威尔泰(sz002058) 瑞泰科技(sz002066) 东源电器(sz002074) 新海宜(sz002089) 金智科技(sz002090) 天润发展(sz002113),2007-06-29,0.0299554225351093,-0.014293001211451162,2.5263132713698617,2.670607769394061,,0.0
2007-07-09,2007-07-13,永生数据(sh600613) 联华合纤(sh600617) 上海普天(sh600680) 上海永久(sh600818) 深中冠Ａ(sz000018) 美欣达(sz002034) 久联发展(sz002037) 得润电子(sz002055) 威尔泰(sz002058) 瑞泰科技(sz002066) 东源电器(sz002074) 新海宜(sz002089) 金智科技(sz002090) 天润发展(sz002113),永生数据(sh600613) 联华合纤(sh600617) 上海普天(sh600680) 上海永久(sh600818) 深中冠Ａ(sz000018) 深南电Ａ(sz000037) 华润锦华(sz000810) 山东威达(sz002026) 久联发展(sz002037) 威尔泰(sz002058) 瑞泰科技(sz002066) 江苏宏宝(sz002071) 东源电器(sz002074) 东方海洋(sz002086) 新海宜(sz002089) 金智科技(sz002090) 三变科技(sz002112) 天润发展(sz002113),2007-07-06,-0.004098992585503503,0.029604234720829625,2.5159579320018577,2.6253037405644646,,0.0
2007-07-16,2007-07-20,永生数据(sh600613) 联华合纤(sh600617) 上海普天(sh600680) 上海永久(sh600818) 深中冠Ａ(sz000018) 深南电Ａ(sz000037) 华润锦华(sz000810) 山东威达(sz002026) 久联发展(sz002037) 威尔泰(sz002058) 瑞泰科技(sz002066) 江苏宏宝(sz002071) 东源电器(sz002074) 东方海洋(sz002086) 新海宜(sz002089) 金智科技(sz002090) 三变科技(sz002112) 天润发展(sz002113),联环药业(sh600513) 大连圣亚(sh600593) 上海普天(sh600680) S百大(sh600865) 京新药业(sz002020) 山东威达(sz002026) 晶源电子(sz002049) 三花股份(sz002050) 威尔泰(sz002058) 瑞泰科技(sz002066) 江苏宏宝(sz002071) 东方海洋(sz002086) 新海宜(sz002089) 金智科技(sz002090) 广东鸿图(sz002101) 冠福家用(sz002102) 东港股份(sz002117) 紫鑫药业(sz002118),2007-07-13,0.10087494193734492,0.039726500738196835,2.7697550423093475,2.5982902403919272,1.0,0.0
2007-07-23,2007-07-27,联环药业(sh600513) 大连圣亚(sh600593) 上海普天(sh600680) S百大(sh600865) 京新药业(sz002020) 山东威达(sz002026) 晶源电子(sz002049) 三花股份(sz002050) 威尔泰(sz002058) 瑞泰科技(sz002066) 江苏宏宝(sz002071) 东方海洋(sz002086) 新海宜(sz002089) 金智科技(sz002090) 广东鸿图(sz002101) 冠福家用(sz002102) 东港股份(sz002117) 紫鑫药业(sz002118),交大博通(sh600455) 联环药业(sh600513) 上柴股份(sh600841) 宝信软件(sh600845) 晶源电子(sz002049) 威尔泰(sz002058) 瑞泰科技(sz002066) 众和股份(sz002070) 南岭民爆(sz002096) 广东鸿图(sz002101) 冠福家用(sz002102) 沃华医药(sz002107) 东港股份(sz002117) 紫鑫药业(sz002118),2007-07-20,0.10171220729230646,0.08440839098865037,3.051472941321627,2.6632673350018714,,1.0
2007-07-30,2007-08-03,交大博通(sh600455) 联环药业(sh600513) 上柴股份(sh600841) 宝信软件(sh600845) 晶源电子(sz002049) 威尔泰(sz002058) 瑞泰科技(sz002066) 众和股份(sz002070) 南岭民爆(sz002096) 广东鸿图(sz002101) 冠福家用(sz002102) 沃华医药(sz002107) 东港股份(sz002117) 紫鑫药业(sz002118),哈飞股份(sh600038) S鲁润(sh600157) 辽宁时代(sh600241) 鑫新股份(sh600373) 联环药业(sh600513) 高淳陶瓷(sh600562) 同达创业(sh600647) 天兴仪表(sz000710) 中兴商业(sz000715) 华星化工(sz002018) 瑞泰科技(sz002066) 德棉股份(sz002072) 冠福家用(sz002102) 沧州明珠(sz002108),2007-07-27,0.06078457606443587,0.06761795530212611,3.236955430431959,2.82009092348693,,1.0
2007-08-06,2007-08-10,哈飞股份(sh600038) S鲁润(sh600157) 辽宁时代(sh600241) 鑫新股份(sh600373) 联环药业(sh600513) 高淳陶瓷(sh600562) 同达创业(sh600647) 天兴仪表(sz000710) 中兴商业(sz000715) 华星化工(sz002018) 瑞泰科技(sz002066) 德棉股份(sz002072) 冠福家用(sz002102) 沧州明珠(sz002108),S鲁润(sh600157) 交大博通(sh600455) 联环药业(sh600513) 高淳陶瓷(sh600562) 大连圣亚(sh600593) 同达创业(sh600647) S深物业A(sz000011) 深中冠Ａ(sz000018) 金德发展(sz000639) 浙江震元(sz000705) 中兴商业(sz000715) 南天信息(sz000948) 山东威达(sz002026) 瑞泰科技(sz002066) 冠福家用(sz002102) 沧州明珠(sz002108),2007-08-03,-0.01315352149723492,0.02790113039809694,3.1943780675921807,2.9537038827313937,,1.0
